"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002262","myeloid cell homeostasis","32/1749","183/18986",0.174863387978142,1.8982025638382,3.88915835676965,0.000300881104130877,0.00693869595436638,0.00593617849853905,"92/6868/221395/212/567/10018/669/836/729230/2038/2625/3091/3398/10320/3658/3717/4067/1432/9258/3071/5142/5591/9991/5771/5925/23186/94081/121260/23657/6670/6772/23376",32
"GO:0006903","vesicle targeting","16/1749","67/18986",0.238805970149254,2.59232141180888,4.1589951362232,0.000301629338389387,0.00693869595436638,0.00593617849853905,"23122/8452/55763/55770/60412/54536/157769/4033/83930/55773/7109/60684/80006/22878/9321/55717",16
"GO:0070555","response to interleukin-1","23/1749","116/18986",0.198275862068966,2.15235306874864,3.96550016140278,0.000331392554353821,0.00759263102354197,0.00649563164688431,"6347/952/1116/3576/1906/2633/3091/3553/3556/3557/11213/51135/6885/4313/4790/5122/149041/8767/6401/10010/7444/64848/81030",23
"GO:0031334","positive regulation of protein-containing complex assembly","34/1749","200/18986",0.17,1.84540880503145,3.82854688797406,0.000341964567944834,0.00774242596327519,0.00662378389714608,"10142/472/545/10018/55832/1236/10602/64581/51185/10563/96459/115362/23379/3458/3936/5599/4312/4314/2475/4690/3071/5341/5581/2185/253260/8631/84250/6850/7037/7099/10333/23116/373509/7453",34
"GO:0098581","detection of external biotic stimulus","9/1749","26/18986",0.346153846153846,3.75761973875181,4.48199379751432,0.000342699358643789,0.00774242596327519,0.00662378389714608,"64581/3123/3929/23643/4671/7096/7097/7099/10333",9
"GO:2000273","positive regulation of signaling receptor activity","9/1749","26/18986",0.346153846153846,3.75761973875181,4.48199379751432,0.000342699358643789,0.00774242596327519,0.00662378389714608,"6868/6347/729230/1906/55294/3091/3458/3717/8202",9
"GO:0045060","negative thymic T cell selection","6/1749","12/18986",0.5,5.42767295597484,4.88715456277428,0.000343381088128361,0.00774242596327519,0.00662378389714608,"9474/1236/940/1794/5788/7535",6
"GO:0035821","modulation of process of another organism","8/1749","21/18986",0.380952380952381,4.13536987121893,4.5792185277599,0.000346898023903911,0.00776814181032906,0.00664578426426936,"383/64581/6372/2150/2208/3458/6280/6850",8
"GO:0030101","natural killer cell activation","21/1749","102/18986",0.205882352941176,2.23492415834258,3.98348091980232,0.000347478207339661,0.00776814181032906,0.00664578426426936,"164/841/914/962/2214/3600/50615/3717/3823/22914/4783/4818/10464/639/5788/10125/6504/57823/6670/9760/80328",21
"GO:0002690","positive regulation of leukocyte chemotaxis","20/1749","95/18986",0.210526315789474,2.28533598146309,4.00055604149221,0.00035007420328071,0.00776814181032906,0.00664578426426936,"6868/196527/6354/1230/729230/1235/1236/3627/10563/3576/1906/2150/2358/3929/3071/4739/2185/5795/9750/6504",20
"GO:0090316","positive regulation of intracellular protein transport","20/1749","95/18986",0.210526315789474,2.28533598146309,4.00055604149221,0.00035007420328071,0.00776814181032906,0.00664578426426936,"9495/999/1894/9695/84455/8841/23379/3458/3553/3717/9585/1432/51686/11235/5743/8934/6653/51366/7494/64328",20
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","11/1749","37/18986",0.297297297297297,3.22726500084991,4.31965409735052,0.000351357346929702,0.00776814181032906,0.00664578426426936,"55207/567/1514/1520/3112/3113/3122/3123/3126/55016/200576",11
"GO:0042327","positive regulation of phosphorylation","67/1749","479/18986",0.139874739039666,1.51838867661927,3.66036686565532,0.000362194928984089,0.00797671157553331,0.00682421942900254,"10006/92/6868/116/10142/55024/143384/1236/57214/1062/1116/205428/1894/1906/5168/2146/84893/55294/2252/96459/11146/8841/3123/3458/3600/3553/3655/3717/222658/3937/3985/120892/4067/4217/6885/4318/2475/4683/3071/4739/54625/11235/5175/10464/5294/5292/5743/2185/5770/5788/5795/10125/9770/253260/8767/10507/6789/6850/7010/7037/7099/10333/9966/115825/494551/7494/7520",67
"GO:0042088","T-helper 1 type immune response","13/1749","49/18986",0.26530612244898,2.87998973174175,4.19727372184113,0.000365270050072457,0.00801337615641583,0.0068555866337517,"729230/3123/3553/51176/2475/64332/8767/64218/6504/6775/30009/7099/7292",13
"GO:1904407","positive regulation of nitric oxide metabolic process","12/1749","43/18986",0.27906976744186,3.02939885914875,4.24371905436391,0.000367350578133569,0.00802802301905745,0.00686811728672397,"64581/1906/3043/3458/3553/3717/22914/5743/2185/6648/7099/10333",12
"GO:0071706","tumor necrosis factor superfamily cytokine production","33/1749","193/18986",0.170984455958549,1.85609541499658,3.8077824982985,0.00037258899287613,0.008080346021077,0.00691288055083154,"6868/10564/729230/914/29126/942/64581/1536/1660/23405/2212/2214/7855/64135/3458/3459/11213/3717/3929/120892/23643/9261/5196/5788/5795/8767/55829/6504/6850/7096/7097/7099/51465",33
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","33/1749","193/18986",0.170984455958549,1.85609541499658,3.8077824982985,0.00037258899287613,0.008080346021077,0.00691288055083154,"6868/10564/729230/914/29126/942/64581/1536/1660/23405/2212/2214/7855/64135/3458/3459/11213/3717/3929/120892/23643/9261/5196/5788/5795/8767/55829/6504/6850/7096/7097/7099/51465",33
"GO:0072594","establishment of protein localization to organelle","65/1749","462/18986",0.140692640692641,1.52726728198426,3.65471730484582,0.000374988743174665,0.0081014678278268,0.006930950634303,"55750/8546/665/675/160140/999/285521/131118/1871/1894/9695/84455/25793/55294/7855/79158/3002/8841/9709/51501/3458/3587/196294/51194/3717/3836/3838/7805/3998/120892/4074/1432/5599/4289/129401/10762/9818/4928/8504/30849/25913/5743/51762/5903/26953/727851/29927/6653/9789/60559/80208/6729/58477/10254/6789/6850/23471/133022/51366/54832/55187/23355/7494/54469/9765",65
"GO:0050729","positive regulation of inflammatory response","29/1749","162/18986",0.179012345679012,1.94324093485519,3.84055116153855,0.000378098989744297,0.00813772143836021,0.00696196624656764,"836/837/838/729230/1236/940/1075/1660/2209/2633/115362/3458/3600/3553/3929/120892/4671/64332/4818/9180/5294/5743/6280/26228/56670/7097/7099/7292/81030",29
"GO:0007204","positive regulation of cytosolic calcium ion concentration","30/1749","170/18986",0.176470588235294,1.91564927857936,3.81996453356133,0.000389572694300306,0.00832563891981912,0.00712273301315784,"116/596/1230/729230/1235/1236/9034/952/1604/10563/3577/3579/7852/643/1906/2150/2357/2358/2359/3717/5021/5026/5294/5737/2185/79608/1903/51714/6546/7009",30
"GO:0002526","acute inflammatory response","22/1749","110/18986",0.2,2.17106918238994,3.92367723938772,0.000389760639329794,0.00832563891981912,0.00712273301315784,"196527/1236/9332/923/2131/2209/2212/2214/3497/3500/3553/3557/50616/3929/9180/5294/5359/5743/55829/7037/7292/8876",22
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","15/1749","62/18986",0.241935483870968,2.62629336579428,4.08561679462895,0.000396740489535487,0.0084429942379799,0.00722313258693032,"383/29126/4179/969/1378/1379/1380/3575/3071/5788/149041/6504/30009/7292/23376",15
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","10/1749","32/18986",0.3125,3.39229559748428,4.31428426175761,0.000415929417457735,0.00881832444027929,0.00754423428837322,"22926/10018/4189/11153/4690/5770/5771/55161/23376/7494",10
"GO:0030225","macrophage differentiation","16/1749","69/18986",0.231884057971014,2.51718166074196,4.0216601013559,0.000430562976693039,0.00909464250397713,0.00778062933425339,"843/841/2625/3123/3398/3458/3497/3600/4318/5196/5771/5925/7097/7099/10221/10100",16
"GO:0046488","phosphatidylinositol metabolic process","27/1749","148/18986",0.182432432432432,1.98036715961244,3.8139200153888,0.000434743378952015,0.00914893288594575,0.0078270757270971,"55326/472/54928/80821/8526/23167/3612/8821/9926/8776/54893/9110/9107/66036/5277/9488/5281/5294/30849/200576/5305/8395/23007/5341/23049/8867/7405",27
"GO:0019722","calcium-mediated signaling","38/1749","235/18986",0.161702127659574,1.75533253044293,3.71132740101115,0.000444108429068569,0.00931152802202071,0.00796617877428104,"9495/168620/1230/729230/1235/1236/9034/64581/3576/3577/3579/7852/643/1906/9451/2214/2358/2633/3708/3709/120892/79772/55784/2475/2494/5023/5026/5341/5533/5788/5795/6401/6546/6850/51643/55151/50852/7535",38
"GO:0019884","antigen processing and presentation of exogenous antigen","13/1749","50/18986",0.26,2.82238993710692,4.11009209293433,0.000452475976106376,0.00944379791754021,0.00807933803575477,"8546/567/1514/1520/2209/3112/3113/3122/3123/3126/4012/54842/200576",13
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","11/1749","38/18986",0.289473684210526,3.14233697451175,4.21082563569393,0.000453741082627328,0.00944379791754021,0.00807933803575477,"9308/942/3122/3123/3458/3561/10892/3071/64332/8767/7292",11
"GO:0050672","negative regulation of lymphocyte proliferation","19/1749","90/18986",0.211111111111111,2.29168413696716,3.91256896149159,0.000469312660542324,0.00972375900399252,0.00831884975276265,"383/472/836/29126/942/1378/1493/11146/3123/3559/4067/64844/4332/80380/57162/83593/149041/9750/23240",19
"GO:0033151","V(D)J recombination","7/1749","17/18986",0.411764705882353,4.46984831668516,4.55913127342131,0.000471427194470632,0.00972375900399252,0.00831884975276265,"472/64919/78996/64421/51176/5591/7518",7
"GO:0032753","positive regulation of interleukin-4 production","9/1749","27/18986",0.333333333333333,3.61844863731656,4.33698173151113,0.000472326202939447,0.00972375900399252,0.00831884975276265,"940/942/2625/3556/3662/5588/8140/6850/7292",9
"GO:0050868","negative regulation of T cell activation","25/1749","134/18986",0.186567164179104,2.02525110297569,3.79379005270403,0.000493095326131766,0.0101146846320603,0.00865329361989928,"383/836/29126/969/942/1378/1493/11146/3123/3559/3659/7805/64844/55824/80380/57162/5771/149041/9750/861/30009/201633/23240/7292/23376",25
"GO:0140888","interferon-mediated signaling pathway","22/1749","112/18986",0.196428571428571,2.13230008984726,3.82831744515592,0.000505946983038639,0.0103409739482933,0.00884688817747988,"383/29883/1380/57724/64135/3455/3458/3459/3659/3717/84166/8638/54625/5770/5771/6772/10010/7187/7294/51441/253943/81030",22
"GO:0016236","macroautophagy","54/1749","372/18986",0.145161290322581,1.57577601947657,3.57251904583967,0.00053725114758518,0.0109414373497455,0.00936059535766218,"55207/55054/55102/9474/10533/472/8992/523/526/665/203228/836/57724/55763/60412/25793/55294/7855/3091/26249/987/120892/10434/6885/5599/2475/4864/8473/10015/30849/200576/11040/5305/9373/9821/8767/57674/23256/57231/27131/80208/10558/10254/55014/57533/94241/10206/29979/23376/7405/81671/54832/55187/143187",54
"GO:0002228","natural killer cell mediated immunity","18/1749","84/18986",0.214285714285714,2.32614555256065,3.88013040184782,0.000542166515156111,0.0110021076397037,0.00941249987590572,"164/55207/914/10666/10225/387837/2214/3002/8807/3820/3823/22914/1130/4818/10125/114836/57823/80328",18
